\2025-01-28 10:18:38,833 __main__ INFO Loading UtacGame...

2025-01-28 13:41:52,185 tacult.pit INFO Playing match: NNMCTS_sims4 vs Random
2025-01-28 13:41:56,889 tacult.pit INFO 
Statistics After Match: NNMCTS_sims4 vs Random
2025-01-28 13:41:56,890 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:41:56,890 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 13:41:56,890 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:41:56,890 tacult.pit INFO NNMCTS_sims512                    2018.6      72    55      0     17    76.4%     0.0%    23.6%
2025-01-28 13:41:56,890 tacult.pit INFO NNMCTS_sims256                    1893.5      56    39      1     16    69.6%     1.8%    28.6%
2025-01-28 13:41:56,890 tacult.pit INFO NNMCTS_sims128                    1837.9      72    45      6     21    62.5%     8.3%    29.2%
2025-01-28 13:41:56,890 tacult.pit INFO NNMCTS_sims64                     1797.1      80    42     11     27    52.5%    13.8%    33.8%
2025-01-28 13:41:56,891 tacult.pit INFO NNMCTS_sims16                     1611.3      72    33     14     25    45.8%    19.4%    34.7%
2025-01-28 13:41:56,891 tacult.pit INFO NNMCTS_sims32                     1581.7      56    23     12     21    41.1%    21.4%    37.5%
2025-01-28 13:41:56,891 tacult.pit INFO NNMCTS_sims2                      1515.3      64     9     32     23    14.1%    50.0%    35.9%
2025-01-28 13:41:56,891 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 13:41:56,891 tacult.pit INFO NNMCTS_sims8                      1356.5      48    10     17     21    20.8%    35.4%    43.8%
2025-01-28 13:41:56,891 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 13:41:56,891 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 13:41:56,891 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 13:41:56,891 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 13:41:56,891 tacult.pit INFO Playing match: NNMCTS_sims8 vs NNMCTS_sims256
2025-01-28 13:47:15,925 tacult.pit INFO 
Statistics After Match: NNMCTS_sims8 vs NNMCTS_sims256
2025-01-28 13:47:15,926 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:47:15,926 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 13:47:15,926 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:47:15,926 tacult.pit INFO NNMCTS_sims512                    2018.6      72    55      0     17    76.4%     0.0%    23.6%
2025-01-28 13:47:15,926 tacult.pit INFO NNMCTS_sims256                    1890.6      64    46      1     17    71.9%     1.6%    26.6%
2025-01-28 13:47:15,926 tacult.pit INFO NNMCTS_sims128                    1837.9      72    45      6     21    62.5%     8.3%    29.2%
2025-01-28 13:47:15,926 tacult.pit INFO NNMCTS_sims64                     1797.1      80    42     11     27    52.5%    13.8%    33.8%
2025-01-28 13:47:15,926 tacult.pit INFO NNMCTS_sims16                     1611.3      72    33     14     25    45.8%    19.4%    34.7%
2025-01-28 13:47:15,926 tacult.pit INFO NNMCTS_sims32                     1581.7      56    23     12     21    41.1%    21.4%    37.5%
2025-01-28 13:47:15,927 tacult.pit INFO NNMCTS_sims2                      1515.3      64     9     32     23    14.1%    50.0%    35.9%
2025-01-28 13:47:15,927 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 13:47:15,927 tacult.pit INFO NNMCTS_sims8                      1361.0      56    10     24     22    17.9%    42.9%    39.3%
2025-01-28 13:47:15,927 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 13:47:15,927 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 13:47:15,927 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 13:47:15,927 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 13:47:15,927 tacult.pit INFO Playing match: NNMCTS_sims8 vs NNMCTS_sims64
2025-01-28 13:48:53,445 tacult.pit INFO 
Statistics After Match: NNMCTS_sims8 vs NNMCTS_sims64
2025-01-28 13:48:53,445 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:48:53,445 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 13:48:53,445 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims512                    2018.6      72    55      0     17    76.4%     0.0%    23.6%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims256                    1890.6      64    46      1     17    71.9%     1.6%    26.6%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims128                    1837.9      72    45      6     21    62.5%     8.3%    29.2%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims16                     1611.3      72    33     14     25    45.8%    19.4%    34.7%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims32                     1581.7      56    23     12     21    41.1%    21.4%    37.5%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims2                      1515.3      64     9     32     23    14.1%    50.0%    35.9%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 13:48:53,445 tacult.pit INFO NNMCTS_sims8                      1388.6      64    10     29     25    15.6%    45.3%    39.1%
2025-01-28 13:48:53,446 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 13:48:53,446 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 13:48:53,446 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 13:48:53,446 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 13:48:53,446 tacult.pit INFO Playing match: NNMCTS_sims8 vs NNMCTS_sims128
2025-01-28 13:52:03,312 tacult.pit INFO 
Statistics After Match: NNMCTS_sims8 vs NNMCTS_sims128
2025-01-28 13:52:03,312 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:52:03,312 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 13:52:03,312 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims512                    2018.6      72    55      0     17    76.4%     0.0%    23.6%
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims256                    1890.6      64    46      1     17    71.9%     1.6%    26.6%
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims16                     1611.3      72    33     14     25    45.8%    19.4%    34.7%
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims32                     1581.7      56    23     12     21    41.1%    21.4%    37.5%
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims2                      1515.3      64     9     32     23    14.1%    50.0%    35.9%
2025-01-28 13:52:03,313 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 13:52:03,314 tacult.pit INFO NNMCTS_sims8                      1400.6      72    10     35     27    13.9%    48.6%    37.5%
2025-01-28 13:52:03,314 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 13:52:03,314 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 13:52:03,314 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 13:52:03,314 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 13:52:03,314 tacult.pit INFO Playing match: NNMCTS_sims256 vs NNMCTS_sims512
2025-01-28 14:10:54,358 tacult.pit INFO 
Statistics After Match: NNMCTS_sims256 vs NNMCTS_sims512
2025-01-28 14:10:54,358 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:10:54,358 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:10:54,358 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:10:54,358 tacult.pit INFO NNMCTS_sims512                    1985.5      80    57      1     22    71.2%     1.2%    27.5%
2025-01-28 14:10:54,358 tacult.pit INFO NNMCTS_sims256                    1907.3      72    47      3     22    65.3%     4.2%    30.6%
2025-01-28 14:10:54,358 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:10:54,359 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:10:54,359 tacult.pit INFO NNMCTS_sims16                     1611.3      72    33     14     25    45.8%    19.4%    34.7%
2025-01-28 14:10:54,359 tacult.pit INFO NNMCTS_sims32                     1581.7      56    23     12     21    41.1%    21.4%    37.5%
2025-01-28 14:10:54,359 tacult.pit INFO NNMCTS_sims2                      1515.3      64     9     32     23    14.1%    50.0%    35.9%
2025-01-28 14:10:54,359 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 14:10:54,359 tacult.pit INFO NNMCTS_sims8                      1400.6      72    10     35     27    13.9%    48.6%    37.5%
2025-01-28 14:10:54,359 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:10:54,359 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 14:10:54,359 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:10:54,359 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:10:54,360 tacult.pit INFO Playing match: NNMCTS_sims2 vs NNMCTS_sims8
2025-01-28 14:11:07,757 tacult.pit INFO 
Statistics After Match: NNMCTS_sims2 vs NNMCTS_sims8
2025-01-28 14:11:07,757 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:11:07,757 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:11:07,758 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:11:07,758 tacult.pit INFO NNMCTS_sims512                    1985.5      80    57      1     22    71.2%     1.2%    27.5%
2025-01-28 14:11:07,758 tacult.pit INFO NNMCTS_sims256                    1907.3      72    47      3     22    65.3%     4.2%    30.6%
2025-01-28 14:11:07,758 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:11:07,759 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:11:07,759 tacult.pit INFO NNMCTS_sims16                     1611.3      72    33     14     25    45.8%    19.4%    34.7%
2025-01-28 14:11:07,759 tacult.pit INFO NNMCTS_sims32                     1581.7      56    23     12     21    41.1%    21.4%    37.5%
2025-01-28 14:11:07,759 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 14:11:07,760 tacult.pit INFO NNMCTS_sims2                      1479.4      72    10     35     27    13.9%    48.6%    37.5%
2025-01-28 14:11:07,760 tacult.pit INFO NNMCTS_sims8                      1452.6      80    13     36     31    16.2%    45.0%    38.8%
2025-01-28 14:11:07,760 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:11:07,760 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 14:11:07,760 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:11:07,761 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:11:07,761 tacult.pit INFO Playing match: NNMCTS_sims32 vs NNMCTS_sims256
2025-01-28 14:17:49,917 tacult.pit INFO 
Statistics After Match: NNMCTS_sims32 vs NNMCTS_sims256
2025-01-28 14:17:49,917 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:17:49,917 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:17:49,917 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims512                    1985.5      80    57      1     22    71.2%     1.2%    27.5%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims256                    1909.2      80    53      3     24    66.2%     3.8%    30.0%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims16                     1611.3      72    33     14     25    45.8%    19.4%    34.7%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims32                     1579.8      64    23     18     23    35.9%    28.1%    35.9%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims2                      1479.4      72    10     35     27    13.9%    48.6%    37.5%
2025-01-28 14:17:49,918 tacult.pit INFO NNMCTS_sims8                      1452.6      80    13     36     31    16.2%    45.0%    38.8%
2025-01-28 14:17:49,918 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:17:49,919 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 14:17:49,919 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:17:49,919 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:17:49,919 tacult.pit INFO Playing match: NNMCTS_sims16 vs NNMCTS_sims512
2025-01-28 14:29:33,025 tacult.pit INFO 
Statistics After Match: NNMCTS_sims16 vs NNMCTS_sims512
2025-01-28 14:29:33,025 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:29:33,025 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:29:33,025 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:29:33,025 tacult.pit INFO NNMCTS_sims512                    2013.7      88    65      1     22    73.9%     1.1%    25.0%
2025-01-28 14:29:33,026 tacult.pit INFO NNMCTS_sims256                    1909.2      80    53      3     24    66.2%     3.8%    30.0%
2025-01-28 14:29:33,026 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:29:33,026 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:29:33,026 tacult.pit INFO NNMCTS_sims16                     1596.5      80    33     22     25    41.2%    27.5%    31.2%
2025-01-28 14:29:33,026 tacult.pit INFO NNMCTS_sims32                     1579.8      64    23     18     23    35.9%    28.1%    35.9%
2025-01-28 14:29:33,026 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 14:29:33,027 tacult.pit INFO NNMCTS_sims2                      1479.4      72    10     35     27    13.9%    48.6%    37.5%
2025-01-28 14:29:33,027 tacult.pit INFO NNMCTS_sims8                      1452.6      80    13     36     31    16.2%    45.0%    38.8%
2025-01-28 14:29:33,027 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:29:33,027 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 14:29:33,027 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:29:33,027 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:29:33,027 tacult.pit INFO Playing match: NNMCTS_sims16 vs NNMCTS_sims32
2025-01-28 14:30:50,111 tacult.pit INFO 
Statistics After Match: NNMCTS_sims16 vs NNMCTS_sims32
2025-01-28 14:30:50,112 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:30:50,112 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:30:50,112 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:30:50,113 tacult.pit INFO NNMCTS_sims512                    2013.7      88    65      1     22    73.9%     1.1%    25.0%
2025-01-28 14:30:50,113 tacult.pit INFO NNMCTS_sims256                    1909.2      80    53      3     24    66.2%     3.8%    30.0%
2025-01-28 14:30:50,113 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:30:50,113 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:30:50,113 tacult.pit INFO NNMCTS_sims32                     1591.6      72    25     19     28    34.7%    26.4%    38.9%
2025-01-28 14:30:50,113 tacult.pit INFO NNMCTS_sims16                     1586.3      88    34     24     30    38.6%    27.3%    34.1%
2025-01-28 14:30:50,113 tacult.pit INFO NNMCTS_sims4                      1492.6      80    25     28     27    31.2%    35.0%    33.8%
2025-01-28 14:30:50,114 tacult.pit INFO NNMCTS_sims2                      1479.4      72    10     35     27    13.9%    48.6%    37.5%
2025-01-28 14:30:50,114 tacult.pit INFO NNMCTS_sims8                      1452.6      80    13     36     31    16.2%    45.0%    38.8%
2025-01-28 14:30:50,114 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:30:50,114 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 14:30:50,114 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:30:50,114 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:30:50,114 tacult.pit INFO Playing match: NNMCTS_sims4 vs NNMCTS_sims256
2025-01-28 14:37:19,985 tacult.pit INFO 
Statistics After Match: NNMCTS_sims4 vs NNMCTS_sims256
2025-01-28 14:37:19,985 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:37:19,985 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:37:19,985 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:37:19,985 tacult.pit INFO NNMCTS_sims512                    2013.7      88    65      1     22    73.9%     1.1%    25.0%
2025-01-28 14:37:19,985 tacult.pit INFO NNMCTS_sims256                    1903.5      88    59      3     26    67.0%     3.4%    29.5%
2025-01-28 14:37:19,985 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:37:19,985 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:37:19,986 tacult.pit INFO NNMCTS_sims32                     1591.6      72    25     19     28    34.7%    26.4%    38.9%
2025-01-28 14:37:19,986 tacult.pit INFO NNMCTS_sims16                     1586.3      88    34     24     30    38.6%    27.3%    34.1%
2025-01-28 14:37:19,986 tacult.pit INFO NNMCTS_sims4                      1497.4      88    25     34     29    28.4%    38.6%    33.0%
2025-01-28 14:37:19,986 tacult.pit INFO NNMCTS_sims2                      1479.4      72    10     35     27    13.9%    48.6%    37.5%
2025-01-28 14:37:19,986 tacult.pit INFO NNMCTS_sims8                      1452.6      80    13     36     31    16.2%    45.0%    38.8%
2025-01-28 14:37:19,986 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:37:19,986 tacult.pit INFO Random                            1091.6      64     3     60      1     4.7%    93.8%     1.6%
2025-01-28 14:37:19,987 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:37:19,987 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:37:19,987 tacult.pit INFO Playing match: NNMCTS_sims2 vs Random
2025-01-28 14:37:22,771 tacult.pit INFO 
Statistics After Match: NNMCTS_sims2 vs Random
2025-01-28 14:37:22,771 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:37:22,771 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:37:22,771 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims512                    2013.7      88    65      1     22    73.9%     1.1%    25.0%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims256                    1903.5      88    59      3     26    67.0%     3.4%    29.5%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims32                     1591.6      72    25     19     28    34.7%    26.4%    38.9%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims16                     1586.3      88    34     24     30    38.6%    27.3%    34.1%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims4                      1497.4      88    25     34     29    28.4%    38.6%    33.0%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims2                      1492.2      80    18     35     27    22.5%    43.8%    33.8%
2025-01-28 14:37:22,772 tacult.pit INFO NNMCTS_sims8                      1452.6      80    13     36     31    16.2%    45.0%    38.8%
2025-01-28 14:37:22,772 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:37:22,772 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:37:22,773 tacult.pit INFO Random                            1063.5      72     3     68      1     4.2%    94.4%     1.4%
2025-01-28 14:37:22,773 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:37:22,773 tacult.pit INFO Playing match: NNMCTS_sims32 vs Random
2025-01-28 14:38:09,476 tacult.pit INFO 
Statistics After Match: NNMCTS_sims32 vs Random
2025-01-28 14:38:09,477 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:38:09,477 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:38:09,477 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:38:09,477 tacult.pit INFO NNMCTS_sims512                    2013.7      88    65      1     22    73.9%     1.1%    25.0%
2025-01-28 14:38:09,477 tacult.pit INFO NNMCTS_sims256                    1903.5      88    59      3     26    67.0%     3.4%    29.5%
2025-01-28 14:38:09,477 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:38:09,478 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:38:09,478 tacult.pit INFO NNMCTS_sims32                     1598.3      80    33     19     28    41.2%    23.8%    35.0%
2025-01-28 14:38:09,478 tacult.pit INFO NNMCTS_sims16                     1586.3      88    34     24     30    38.6%    27.3%    34.1%
2025-01-28 14:38:09,478 tacult.pit INFO NNMCTS_sims4                      1497.4      88    25     34     29    28.4%    38.6%    33.0%
2025-01-28 14:38:09,478 tacult.pit INFO NNMCTS_sims2                      1492.2      80    18     35     27    22.5%    43.8%    33.8%
2025-01-28 14:38:09,478 tacult.pit INFO NNMCTS_sims8                      1452.6      80    13     36     31    16.2%    45.0%    38.8%
2025-01-28 14:38:09,478 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:38:09,478 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:38:09,479 tacult.pit INFO Random                            1050.7      80     3     76      1     3.8%    95.0%     1.2%
2025-01-28 14:38:09,479 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 14:38:09,479 tacult.pit INFO Playing match: NNMCTS_sims8 vs Random
2025-01-28 14:38:21,642 tacult.pit INFO 
Statistics After Match: NNMCTS_sims8 vs Random
2025-01-28 14:38:21,642 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:38:21,642 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 14:38:21,642 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 14:38:21,642 tacult.pit INFO NNMCTS_sims512                    2013.7      88    65      1     22    73.9%     1.1%    25.0%
2025-01-28 14:38:21,642 tacult.pit INFO NNMCTS_sims256                    1903.5      88    59      3     26    67.0%     3.4%    29.5%
2025-01-28 14:38:21,642 tacult.pit INFO NNMCTS_sims128                    1827.9      80    51      6     23    63.7%     7.5%    28.7%
2025-01-28 14:38:21,643 tacult.pit INFO NNMCTS_sims64                     1777.4      88    47     11     30    53.4%    12.5%    34.1%
2025-01-28 14:38:21,643 tacult.pit INFO NNMCTS_sims32                     1598.3      80    33     19     28    41.2%    23.8%    35.0%
2025-01-28 14:38:21,643 tacult.pit INFO NNMCTS_sims16                     1586.3      88    34     24     30    38.6%    27.3%    34.1%
2025-01-28 14:38:21,643 tacult.pit INFO NNMCTS_sims4                      1497.4      88    25     34     29    28.4%    38.6%    33.0%
2025-01-28 14:38:21,643 tacult.pit INFO NNMCTS_sims2                      1492.2      80    18     35     27    22.5%    43.8%    33.8%
2025-01-28 14:38:21,643 tacult.pit INFO NNMCTS_sims8                      1469.1      88    21     36     31    23.9%    40.9%    35.2%
2025-01-28 14:38:21,643 tacult.pit INFO RawMCTS_sims256_rollouts8         1265.1      80    14     54     12    17.5%    67.5%    15.0%
2025-01-28 14:38:21,643 tacult.pit INFO RawMCTS_sims64_rollouts8          1091.3      88     9     72      7    10.2%    81.8%     8.0%
2025-01-28 14:38:21,643 tacult.pit INFO Random                            1028.2      88     3     84      1     3.4%    95.5%     1.1%
2025-01-28 14:38:21,644 tacult.pit INFO ----------------------------------------------------------------------------------------------------

